input_file_name	gene_symbol	analysis_software_name
GCA_016904035.1_ASM1690403v1_genomic	ANT(4')-Ib	srax
GCA_016904035.1_ASM1690403v1_genomic	APH(3'')-Ib	srax
GCA_016904035.1_ASM1690403v1_genomic	APH(3')-Ia	srax
GCA_016904035.1_ASM1690403v1_genomic	APH(3')-IIIa	srax
GCA_016904035.1_ASM1690403v1_genomic	APH(3')-VI	srax
GCA_016904035.1_ASM1690403v1_genomic	APH(4)-Ia	srax
GCA_016904035.1_ASM1690403v1_genomic	APH(6)-Id	srax
GCA_016904035.1_ASM1690403v1_genomic	armA	srax
GCA_016904035.1_ASM1690403v1_genomic	rmtB	srax
GCA_016904035.1_ASM1690403v1_genomic	rmtC	srax
GCA_016904035.1_ASM1690403v1_genomic	rmtF	srax
GCA_016904035.1_ASM1690403v1_genomic	cphA3	srax
GCA_016904035.1_ASM1690403v1_genomic	NDM-1	srax
GCA_016904035.1_ASM1690403v1_genomic	IMP-4	srax
GCA_016904035.1_ASM1690403v1_genomic	VIM-6	srax
GCA_016904035.1_ASM1690403v1_genomic	OXA-2	srax
GCA_016904035.1_ASM1690403v1_genomic	SHV-5	srax
GCA_016904035.1_ASM1690403v1_genomic	CMY-2	srax
GCA_016904035.1_ASM1690403v1_genomic	CTX-M-15	srax
GCA_016904035.1_ASM1690403v1_genomic	CTX-M-14	srax
GCA_016904035.1_ASM1690403v1_genomic	DHA-7	srax
GCA_016904035.1_ASM1690403v1_genomic	FOX-5	srax
GCA_016904035.1_ASM1690403v1_genomic	OXA-1	srax
GCA_016904035.1_ASM1690403v1_genomic	OXA-10	srax
GCA_016904035.1_ASM1690403v1_genomic	OXA-23	srax
GCA_016904035.1_ASM1690403v1_genomic	OXA-12	srax
GCA_016904035.1_ASM1690403v1_genomic	OXA-232	srax
GCA_016904035.1_ASM1690403v1_genomic	OXA-9	srax
GCA_016904035.1_ASM1690403v1_genomic	dfrA1	srax
GCA_016904035.1_ASM1690403v1_genomic	dfrA12	srax
GCA_016904035.1_ASM1690403v1_genomic	dfrA14	srax
GCA_016904035.1_ASM1690403v1_genomic	dfrA17	srax
GCA_016904035.1_ASM1690403v1_genomic	dfrA19	srax
GCA_016904035.1_ASM1690403v1_genomic	dfrA25	srax
GCA_016904035.1_ASM1690403v1_genomic	dfrA27	srax
GCA_016904035.1_ASM1690403v1_genomic	dfrA3b	srax
GCA_016904035.1_ASM1690403v1_genomic	qacA	srax
GCA_016904035.1_ASM1690403v1_genomic	QnrB19	srax
GCA_016904035.1_ASM1690403v1_genomic	QnrB35	srax
GCA_016904035.1_ASM1690403v1_genomic	QnrS1	srax
GCA_016904035.1_ASM1690403v1_genomic	AcrF	srax
GCA_016904035.1_ASM1690403v1_genomic	acrB	srax
GCA_016904035.1_ASM1690403v1_genomic	MexF	srax
GCA_016904035.1_ASM1690403v1_genomic	oqxB	srax
GCA_016904035.1_ASM1690403v1_genomic	adeF	srax
GCA_016904035.1_ASM1690403v1_genomic	MexI	srax
GCA_016904035.1_ASM1690403v1_genomic	vanA	srax
GCA_016904035.1_ASM1690403v1_genomic	vanHA	srax
GCA_016904035.1_ASM1690403v1_genomic	vanRA	srax
GCA_016904035.1_ASM1690403v1_genomic	vanRC	srax
GCA_016904035.1_ASM1690403v1_genomic	vanSA	srax
GCA_016904035.1_ASM1690403v1_genomic	vanXA	srax
GCA_016904035.1_ASM1690403v1_genomic	vanYA	srax
GCA_016904035.1_ASM1690403v1_genomic	adeB	srax
GCA_016904035.1_ASM1690403v1_genomic	tet(A)	srax
GCA_016904035.1_ASM1690403v1_genomic	EreA2	srax
GCA_016904035.1_ASM1690403v1_genomic	EreB	srax
GCA_016904035.1_ASM1690403v1_genomic	mphA	srax
GCA_016904035.1_ASM1690403v1_genomic	mphC	srax
GCA_016904035.1_ASM1690403v1_genomic	mphE	srax
GCA_016904035.1_ASM1690403v1_genomic	mexQ	srax
GCA_016904035.1_ASM1690403v1_genomic	efmA	srax
GCA_016904035.1_ASM1690403v1_genomic	mexY	srax
GCA_016904035.1_ASM1690403v1_genomic	MexD	srax
GCA_016904035.1_ASM1690403v1_genomic	adeJ	srax
GCA_016904035.1_ASM1690403v1_genomic	MexB	srax
GCA_016904035.1_ASM1690403v1_genomic	mdtF	srax
GCA_016904035.1_ASM1690403v1_genomic	evgS	srax
GCA_016904035.1_ASM1690403v1_genomic	MexW	srax
GCA_016904035.1_ASM1690403v1_genomic	ErmB	srax
GCA_016904035.1_ASM1690403v1_genomic	msrA	srax
GCA_016904035.1_ASM1690403v1_genomic	msrC	srax
GCA_016904035.1_ASM1690403v1_genomic	msrE	srax
GCA_016904035.1_ASM1690403v1_genomic	MuxB	srax
GCA_016904035.1_ASM1690403v1_genomic	MuxC	srax
GCA_016904035.1_ASM1690403v1_genomic	MexK	srax
GCA_016904035.1_ASM1690403v1_genomic	mdsB	srax
GCA_016904035.1_ASM1690403v1_genomic	KPC-3	srax
GCA_016904035.1_ASM1690403v1_genomic	TEM-1	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_mupA_conferring_resistance_to_mupirocin	srax
GCA_016904035.1_ASM1690403v1_genomic	mdtO	srax
GCA_016904035.1_ASM1690403v1_genomic	CARB-3	srax
GCA_016904035.1_ASM1690403v1_genomic	mecA	srax
GCA_016904035.1_ASM1690403v1_genomic	PC1_beta-lactamase_(blaZ)	srax
GCA_016904035.1_ASM1690403v1_genomic	arnA	srax
GCA_016904035.1_ASM1690403v1_genomic	MCR-1.1	srax
GCA_016904035.1_ASM1690403v1_genomic	MCR-9.1	srax
GCA_016904035.1_ASM1690403v1_genomic	catB3	srax
GCA_016904035.1_ASM1690403v1_genomic	catI	srax
GCA_016904035.1_ASM1690403v1_genomic	catII_from_Escherichia_coli_K-12	srax
GCA_016904035.1_ASM1690403v1_genomic	cmlA6	srax
GCA_016904035.1_ASM1690403v1_genomic	cmx	srax
GCA_016904035.1_ASM1690403v1_genomic	floR	srax
GCA_016904035.1_ASM1690403v1_genomic	mexN	srax
GCA_016904035.1_ASM1690403v1_genomic	arr-3	srax
GCA_016904035.1_ASM1690403v1_genomic	sul1	srax
GCA_016904035.1_ASM1690403v1_genomic	sul2	srax
GCA_016904035.1_ASM1690403v1_genomic	sul3	srax
GCA_016904035.1_ASM1690403v1_genomic	tet(B)	srax
GCA_016904035.1_ASM1690403v1_genomic	tet(D)	srax
GCA_016904035.1_ASM1690403v1_genomic	tet(E)	srax
GCA_016904035.1_ASM1690403v1_genomic	tet(G)	srax
GCA_016904035.1_ASM1690403v1_genomic	tet(K)	srax
GCA_016904035.1_ASM1690403v1_genomic	tet(L)	srax
GCA_016904035.1_ASM1690403v1_genomic	tetM	srax
GCA_016904035.1_ASM1690403v1_genomic	TriC	srax
GCA_016904035.1_ASM1690403v1_genomic	tetR	srax
GCA_016904035.1_ASM1690403v1_genomic	Acinetobacter_baumannii_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_016904035.1_ASM1690403v1_genomic	Acinetobacter_baumannii_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_016904035.1_ASM1690403v1_genomic	D_Ala_D_Ala_ligase	srax
GCA_016904035.1_ASM1690403v1_genomic	eatAv	srax
GCA_016904035.1_ASM1690403v1_genomic	Enterococcus_faecium_cls_conferring_resistance_to_daptomycin	srax
GCA_016904035.1_ASM1690403v1_genomic	Enterococcus_faecium_EF_Tu_mutants_conferring_resistance_to_GE2270A	srax
GCA_016904035.1_ASM1690403v1_genomic	Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance	srax
GCA_016904035.1_ASM1690403v1_genomic	Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	srax
GCA_016904035.1_ASM1690403v1_genomic	Escherichia_coli_EF_Tu_mutants_conferring_resistance_to_Enacyloxin_IIa	srax
GCA_016904035.1_ASM1690403v1_genomic	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_016904035.1_ASM1690403v1_genomic	Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_016904035.1_ASM1690403v1_genomic	Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin	srax
GCA_016904035.1_ASM1690403v1_genomic	Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolone	srax
GCA_016904035.1_ASM1690403v1_genomic	Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_016904035.1_ASM1690403v1_genomic	Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_016904035.1_ASM1690403v1_genomic	Pseudomonas_aeruginosa_parE_conferring_resistance_to_fluoroquinolones	srax
GCA_016904035.1_ASM1690403v1_genomic	Shigella_flexneri_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_fusA_with_mutation_conferring_resistance_to_fusidic_acid	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_mprF	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_parE_conferring_resistance_to_aminocoumarin	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_rifampicin	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_rpoC_conferring_resistance_to_daptomycin	srax
GCA_016904035.1_ASM1690403v1_genomic	Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin	srax
GCA_016904035.1_ASM1690403v1_genomic	Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_telithromycin	srax
GCA_016904035.1_ASM1690403v1_genomic	Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid	srax
GCA_016904035.1_ASM1690403v1_genomic	Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics	srax
GCA_016904035.1_ASM1690403v1_genomic	blaSHV-13	resfinder.py
GCA_016904035.1_ASM1690403v1_genomic	fosA5	resfinder.py
GCA_016904035.1_ASM1690403v1_genomic	oqxA	resfinder.py
GCA_016904035.1_ASM1690403v1_genomic	blaSHV	csstar
GCA_016904035.1_ASM1690403v1_genomic	ampH	csstar
GCA_016904035.1_ASM1690403v1_genomic	oqxA	csstar
GCA_016904035.1_ASM1690403v1_genomic	blaSHV	csstar
GCA_016904035.1_ASM1690403v1_genomic	oqxB	csstar
GCA_016904035.1_ASM1690403v1_genomic	fosA5	csstar
GCA_016904035.1_ASM1690403v1_genomic	marA	rgi
GCA_016904035.1_ASM1690403v1_genomic	SHV-11	rgi
GCA_016904035.1_ASM1690403v1_genomic	Klebsiella pneumoniae KpnF	rgi
GCA_016904035.1_ASM1690403v1_genomic	Klebsiella pneumoniae KpnE	rgi
GCA_016904035.1_ASM1690403v1_genomic	OmpA	rgi
GCA_016904035.1_ASM1690403v1_genomic	msbA	rgi
GCA_016904035.1_ASM1690403v1_genomic	Escherichia coli mdfA	rgi
GCA_016904035.1_ASM1690403v1_genomic	Klebsiella pneumoniae acrA	rgi
GCA_016904035.1_ASM1690403v1_genomic	acrB	rgi
GCA_016904035.1_ASM1690403v1_genomic	Escherichia coli ampH beta-lactamase	rgi
GCA_016904035.1_ASM1690403v1_genomic	LptD	rgi
GCA_016904035.1_ASM1690403v1_genomic	FosA5	rgi
GCA_016904035.1_ASM1690403v1_genomic	eptB	rgi
GCA_016904035.1_ASM1690403v1_genomic	PmrF	rgi
GCA_016904035.1_ASM1690403v1_genomic	ArnT	rgi
GCA_016904035.1_ASM1690403v1_genomic	CRP	rgi
GCA_016904035.1_ASM1690403v1_genomic	rsmA	rgi
GCA_016904035.1_ASM1690403v1_genomic	Klebsiella pneumoniae KpnH	rgi
GCA_016904035.1_ASM1690403v1_genomic	Klebsiella pneumoniae KpnG	rgi
GCA_016904035.1_ASM1690403v1_genomic	emrR	rgi
GCA_016904035.1_ASM1690403v1_genomic	oqxB	rgi
GCA_016904035.1_ASM1690403v1_genomic	oqxA	rgi
GCA_016904035.1_ASM1690403v1_genomic	acrD	rgi
GCA_016904035.1_ASM1690403v1_genomic	baeR	rgi
GCA_016904035.1_ASM1690403v1_genomic	mdtC	rgi
GCA_016904035.1_ASM1690403v1_genomic	mdtB	rgi
GCA_016904035.1_ASM1690403v1_genomic	blaSHV-11	abricate
GCA_016904035.1_ASM1690403v1_genomic	fosA5	abricate
GCA_016904035.1_ASM1690403v1_genomic	oqxB10	abricate
GCA_016904035.1_ASM1690403v1_genomic	oqxA8	abricate
GCA_019046905.1_ASM1904690v1_genomic	catB3	csstar
GCA_019046905.1_ASM1904690v1_genomic	aph(3'')	csstar
GCA_019046905.1_ASM1904690v1_genomic	aac(6')	csstar
GCA_019046905.1_ASM1904690v1_genomic	ant(3'')TR	csstar
GCA_019046905.1_ASM1904690v1_genomic	aac(3)	csstar
GCA_019046905.1_ASM1904690v1_genomic	dfrA14	csstar
GCA_019046905.1_ASM1904690v1_genomic	blaOXA	csstar
GCA_019046905.1_ASM1904690v1_genomic	blaTEM	csstar
GCA_019046905.1_ASM1904690v1_genomic	catB4	csstar
GCA_019046905.1_ASM1904690v1_genomic	blaCTX	csstar
GCA_019046905.1_ASM1904690v1_genomic	aph(6)	csstar
GCA_019046905.1_ASM1904690v1_genomic	aadA15	csstar
GCA_019046905.1_ASM1904690v1_genomic	fosA	csstar
GCA_019046905.1_ASM1904690v1_genomic	qnrB1TR	csstar
GCA_019046905.1_ASM1904690v1_genomic	aac(3)	csstar
GCA_019046905.1_ASM1904690v1_genomic	aac(6')	csstar
GCA_019046905.1_ASM1904690v1_genomic	catA1	csstar
GCA_019046905.1_ASM1904690v1_genomic	sul2	csstar
GCA_019046905.1_ASM1904690v1_genomic	blaACT-82	abricate
GCA_019046905.1_ASM1904690v1_genomic	fosA	abricate
GCA_019046905.1_ASM1904690v1_genomic	oqxA10	abricate
GCA_019046905.1_ASM1904690v1_genomic	oqxB20	abricate
GCA_019046905.1_ASM1904690v1_genomic	tet(A)	abricate
GCA_019046905.1_ASM1904690v1_genomic	dfrA14	abricate
GCA_019046905.1_ASM1904690v1_genomic	qnrB1	abricate
GCA_019046905.1_ASM1904690v1_genomic	aac(3)-IIe	abricate
GCA_019046905.1_ASM1904690v1_genomic	blaOXA-1	abricate
GCA_019046905.1_ASM1904690v1_genomic	aac(6')-Ib-D181Y	abricate
GCA_019046905.1_ASM1904690v1_genomic	blaCTX-M-15	abricate
GCA_019046905.1_ASM1904690v1_genomic	blaTEM-1	abricate
GCA_019046905.1_ASM1904690v1_genomic	aph(6)-Id	abricate
GCA_019046905.1_ASM1904690v1_genomic	aph(3'')-Ib	abricate
GCA_019046905.1_ASM1904690v1_genomic	sul2	abricate
GCA_019046905.1_ASM1904690v1_genomic	aadA1	abricate
GCA_019046905.1_ASM1904690v1_genomic	catA1	abricate
GCA_019046905.1_ASM1904690v1_genomic	tet(A)	abricate
GCA_019046905.1_ASM1904690v1_genomic	ACT-77	rgi
GCA_019046905.1_ASM1904690v1_genomic	FosA2	rgi
GCA_019046905.1_ASM1904690v1_genomic	Escherichia coli ampH beta-lactamase	rgi
GCA_019046905.1_ASM1904690v1_genomic	acrB	rgi
GCA_019046905.1_ASM1904690v1_genomic	Enterobacter cloacae acrA	rgi
GCA_019046905.1_ASM1904690v1_genomic	ramA	rgi
GCA_019046905.1_ASM1904690v1_genomic	Escherichia coli mdfA	rgi
GCA_019046905.1_ASM1904690v1_genomic	msbA	rgi
GCA_019046905.1_ASM1904690v1_genomic	Klebsiella pneumoniae KpnE	rgi
GCA_019046905.1_ASM1904690v1_genomic	Klebsiella pneumoniae KpnF	rgi
GCA_019046905.1_ASM1904690v1_genomic	oqxA	rgi
GCA_019046905.1_ASM1904690v1_genomic	oqxB	rgi
GCA_019046905.1_ASM1904690v1_genomic	marA	rgi
GCA_019046905.1_ASM1904690v1_genomic	H-NS	rgi
GCA_019046905.1_ASM1904690v1_genomic	mdtB	rgi
GCA_019046905.1_ASM1904690v1_genomic	mdtC	rgi
GCA_019046905.1_ASM1904690v1_genomic	baeR	rgi
GCA_019046905.1_ASM1904690v1_genomic	acrD	rgi
GCA_019046905.1_ASM1904690v1_genomic	emrR	rgi
GCA_019046905.1_ASM1904690v1_genomic	emrA	rgi
GCA_019046905.1_ASM1904690v1_genomic	emrB	rgi
GCA_019046905.1_ASM1904690v1_genomic	rsmA	rgi
GCA_019046905.1_ASM1904690v1_genomic	bacA	rgi
GCA_019046905.1_ASM1904690v1_genomic	adeF	rgi
GCA_019046905.1_ASM1904690v1_genomic	CRP	rgi
GCA_019046905.1_ASM1904690v1_genomic	PmrF	rgi
GCA_019046905.1_ASM1904690v1_genomic	tet(A)	rgi
GCA_019046905.1_ASM1904690v1_genomic	dfrA14	rgi
GCA_019046905.1_ASM1904690v1_genomic	QnrB1	rgi
GCA_019046905.1_ASM1904690v1_genomic	AAC(3)-IIe	rgi
GCA_019046905.1_ASM1904690v1_genomic	catB3	rgi
GCA_019046905.1_ASM1904690v1_genomic	OXA-1	rgi
GCA_019046905.1_ASM1904690v1_genomic	AAC(6')-Ib-cr6	rgi
GCA_019046905.1_ASM1904690v1_genomic	CTX-M-15	rgi
GCA_019046905.1_ASM1904690v1_genomic	TEM-1	rgi
GCA_019046905.1_ASM1904690v1_genomic	APH(6)-Id	rgi
GCA_019046905.1_ASM1904690v1_genomic	APH(3'')-Ib	rgi
GCA_019046905.1_ASM1904690v1_genomic	sul2	rgi
GCA_019046905.1_ASM1904690v1_genomic	ANT(3'')-IIa	rgi
GCA_019046905.1_ASM1904690v1_genomic	catI	rgi
GCA_019046905.1_ASM1904690v1_genomic	Brucella suis mprF	rgi
GCA_019046905.1_ASM1904690v1_genomic	tet(A)	rgi
GCA_019046905.1_ASM1904690v1_genomic	mdtB	srax
GCA_019046905.1_ASM1904690v1_genomic	mdtC	srax
GCA_019046905.1_ASM1904690v1_genomic	AAC(6')-Ib'	srax
GCA_019046905.1_ASM1904690v1_genomic	AAC(3)-IIe	srax
GCA_019046905.1_ASM1904690v1_genomic	AAC(3)-IV	srax
GCA_019046905.1_ASM1904690v1_genomic	AAC(6')-33	srax
GCA_019046905.1_ASM1904690v1_genomic	AAC(6')-Ie-APH(2'')-Ia	srax
GCA_019046905.1_ASM1904690v1_genomic	AAC(6')-IIc	srax
GCA_019046905.1_ASM1904690v1_genomic	aad(6)	srax
GCA_019046905.1_ASM1904690v1_genomic	aadA2	srax
GCA_019046905.1_ASM1904690v1_genomic	aadA16	srax
GCA_019046905.1_ASM1904690v1_genomic	aadA5	srax
GCA_019046905.1_ASM1904690v1_genomic	acrD	srax
GCA_019046905.1_ASM1904690v1_genomic	ANT(2'')-Ia	srax
GCA_019046905.1_ASM1904690v1_genomic	ANT(4')-Ib	srax
GCA_019046905.1_ASM1904690v1_genomic	APH(3'')-Ib	srax
GCA_019046905.1_ASM1904690v1_genomic	APH(3')-Ia	srax
GCA_019046905.1_ASM1904690v1_genomic	APH(3')-IIIa	srax
GCA_019046905.1_ASM1904690v1_genomic	APH(3')-VI	srax
GCA_019046905.1_ASM1904690v1_genomic	APH(4)-Ia	srax
GCA_019046905.1_ASM1904690v1_genomic	APH(6)-Id	srax
GCA_019046905.1_ASM1904690v1_genomic	armA	srax
GCA_019046905.1_ASM1904690v1_genomic	rmtB	srax
GCA_019046905.1_ASM1904690v1_genomic	rmtC	srax
GCA_019046905.1_ASM1904690v1_genomic	rmtF	srax
GCA_019046905.1_ASM1904690v1_genomic	cphA3	srax
GCA_019046905.1_ASM1904690v1_genomic	NDM-1	srax
GCA_019046905.1_ASM1904690v1_genomic	IMP-4	srax
GCA_019046905.1_ASM1904690v1_genomic	VIM-6	srax
GCA_019046905.1_ASM1904690v1_genomic	OXA-2	srax
GCA_019046905.1_ASM1904690v1_genomic	SHV-5	srax
GCA_019046905.1_ASM1904690v1_genomic	CMY-2	srax
GCA_019046905.1_ASM1904690v1_genomic	CTX-M-15	srax
GCA_019046905.1_ASM1904690v1_genomic	CTX-M-14	srax
GCA_019046905.1_ASM1904690v1_genomic	DHA-7	srax
GCA_019046905.1_ASM1904690v1_genomic	FOX-5	srax
GCA_019046905.1_ASM1904690v1_genomic	OXA-1	srax
GCA_019046905.1_ASM1904690v1_genomic	OXA-10	srax
GCA_019046905.1_ASM1904690v1_genomic	OXA-23	srax
GCA_019046905.1_ASM1904690v1_genomic	OXA-12	srax
GCA_019046905.1_ASM1904690v1_genomic	OXA-232	srax
GCA_019046905.1_ASM1904690v1_genomic	OXA-9	srax
GCA_019046905.1_ASM1904690v1_genomic	dfrA1	srax
GCA_019046905.1_ASM1904690v1_genomic	dfrA12	srax
GCA_019046905.1_ASM1904690v1_genomic	dfrA14	srax
GCA_019046905.1_ASM1904690v1_genomic	dfrA17	srax
GCA_019046905.1_ASM1904690v1_genomic	dfrA19	srax
GCA_019046905.1_ASM1904690v1_genomic	dfrA25	srax
GCA_019046905.1_ASM1904690v1_genomic	dfrA27	srax
GCA_019046905.1_ASM1904690v1_genomic	dfrA3b	srax
GCA_019046905.1_ASM1904690v1_genomic	qacA	srax
GCA_019046905.1_ASM1904690v1_genomic	QnrB19	srax
GCA_019046905.1_ASM1904690v1_genomic	QnrB35	srax
GCA_019046905.1_ASM1904690v1_genomic	QnrS1	srax
GCA_019046905.1_ASM1904690v1_genomic	AcrF	srax
GCA_019046905.1_ASM1904690v1_genomic	acrB	srax
GCA_019046905.1_ASM1904690v1_genomic	MexF	srax
GCA_019046905.1_ASM1904690v1_genomic	oqxB	srax
GCA_019046905.1_ASM1904690v1_genomic	adeF	srax
GCA_019046905.1_ASM1904690v1_genomic	MexI	srax
GCA_019046905.1_ASM1904690v1_genomic	vanA	srax
GCA_019046905.1_ASM1904690v1_genomic	vanHA	srax
GCA_019046905.1_ASM1904690v1_genomic	vanRA	srax
GCA_019046905.1_ASM1904690v1_genomic	vanRC	srax
GCA_019046905.1_ASM1904690v1_genomic	vanSA	srax
GCA_019046905.1_ASM1904690v1_genomic	vanXA	srax
GCA_019046905.1_ASM1904690v1_genomic	vanYA	srax
GCA_019046905.1_ASM1904690v1_genomic	adeB	srax
GCA_019046905.1_ASM1904690v1_genomic	tet(A)	srax
GCA_019046905.1_ASM1904690v1_genomic	EreA2	srax
GCA_019046905.1_ASM1904690v1_genomic	EreB	srax
GCA_019046905.1_ASM1904690v1_genomic	mphA	srax
GCA_019046905.1_ASM1904690v1_genomic	mphC	srax
GCA_019046905.1_ASM1904690v1_genomic	mphE	srax
GCA_019046905.1_ASM1904690v1_genomic	mexQ	srax
GCA_019046905.1_ASM1904690v1_genomic	efmA	srax
GCA_019046905.1_ASM1904690v1_genomic	mexY	srax
GCA_019046905.1_ASM1904690v1_genomic	MexD	srax
GCA_019046905.1_ASM1904690v1_genomic	adeJ	srax
GCA_019046905.1_ASM1904690v1_genomic	MexB	srax
GCA_019046905.1_ASM1904690v1_genomic	mdtF	srax
GCA_019046905.1_ASM1904690v1_genomic	evgS	srax
GCA_019046905.1_ASM1904690v1_genomic	MexW	srax
GCA_019046905.1_ASM1904690v1_genomic	ErmB	srax
GCA_019046905.1_ASM1904690v1_genomic	msrA	srax
GCA_019046905.1_ASM1904690v1_genomic	msrC	srax
GCA_019046905.1_ASM1904690v1_genomic	msrE	srax
GCA_019046905.1_ASM1904690v1_genomic	MuxB	srax
GCA_019046905.1_ASM1904690v1_genomic	MuxC	srax
GCA_019046905.1_ASM1904690v1_genomic	MexK	srax
GCA_019046905.1_ASM1904690v1_genomic	mdsB	srax
GCA_019046905.1_ASM1904690v1_genomic	KPC-3	srax
GCA_019046905.1_ASM1904690v1_genomic	TEM-1	srax
GCA_019046905.1_ASM1904690v1_genomic	Staphylococcus_mupA_conferring_resistance_to_mupirocin	srax
GCA_019046905.1_ASM1904690v1_genomic	mdtO	srax
GCA_019046905.1_ASM1904690v1_genomic	CARB-3	srax
GCA_019046905.1_ASM1904690v1_genomic	mecA	srax
GCA_019046905.1_ASM1904690v1_genomic	PC1_beta-lactamase_(blaZ)	srax
GCA_019046905.1_ASM1904690v1_genomic	arnA	srax
GCA_019046905.1_ASM1904690v1_genomic	MCR-1.1	srax
GCA_019046905.1_ASM1904690v1_genomic	MCR-9.1	srax
GCA_019046905.1_ASM1904690v1_genomic	catB3	srax
GCA_019046905.1_ASM1904690v1_genomic	catI	srax
GCA_019046905.1_ASM1904690v1_genomic	catII_from_Escherichia_coli_K-12	srax
GCA_019046905.1_ASM1904690v1_genomic	cmlA6	srax
GCA_019046905.1_ASM1904690v1_genomic	cmx	srax
GCA_019046905.1_ASM1904690v1_genomic	floR	srax
GCA_019046905.1_ASM1904690v1_genomic	mexN	srax
GCA_019046905.1_ASM1904690v1_genomic	arr-3	srax
GCA_019046905.1_ASM1904690v1_genomic	sul1	srax
GCA_019046905.1_ASM1904690v1_genomic	sul2	srax
GCA_019046905.1_ASM1904690v1_genomic	sul3	srax
GCA_019046905.1_ASM1904690v1_genomic	tet(B)	srax
GCA_019046905.1_ASM1904690v1_genomic	tet(D)	srax
GCA_019046905.1_ASM1904690v1_genomic	tet(E)	srax
GCA_019046905.1_ASM1904690v1_genomic	tet(G)	srax
GCA_019046905.1_ASM1904690v1_genomic	tet(K)	srax
GCA_019046905.1_ASM1904690v1_genomic	tet(L)	srax
GCA_019046905.1_ASM1904690v1_genomic	tetM	srax
GCA_019046905.1_ASM1904690v1_genomic	TriC	srax
GCA_019046905.1_ASM1904690v1_genomic	tetR	srax
GCA_019046905.1_ASM1904690v1_genomic	Acinetobacter_baumannii_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_019046905.1_ASM1904690v1_genomic	Acinetobacter_baumannii_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_019046905.1_ASM1904690v1_genomic	D_Ala_D_Ala_ligase	srax
GCA_019046905.1_ASM1904690v1_genomic	eatAv	srax
GCA_019046905.1_ASM1904690v1_genomic	Enterococcus_faecium_cls_conferring_resistance_to_daptomycin	srax
GCA_019046905.1_ASM1904690v1_genomic	Enterococcus_faecium_EF_Tu_mutants_conferring_resistance_to_GE2270A	srax
GCA_019046905.1_ASM1904690v1_genomic	Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance	srax
GCA_019046905.1_ASM1904690v1_genomic	Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	srax
GCA_019046905.1_ASM1904690v1_genomic	Escherichia_coli_EF_Tu_mutants_conferring_resistance_to_Enacyloxin_IIa	srax
GCA_019046905.1_ASM1904690v1_genomic	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_019046905.1_ASM1904690v1_genomic	Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_019046905.1_ASM1904690v1_genomic	Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin	srax
GCA_019046905.1_ASM1904690v1_genomic	Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolone	srax
GCA_019046905.1_ASM1904690v1_genomic	Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolone	srax
